Answer,Question
13257581,2177435
13257591,2177442
13257598,2177430
13257600,2177480
13257605,2177475
13257637,2177532
13257638,2177532
13257652,2177513
13257667,2177518
13257668,561063
13257675,1054002
13257705,2177515
13257707,2165224
13257720,2177588
13257726,2177241
13257735,2177622
13257750,815525
13257762,2175726
13257770,2177072
13257771,2177650
13257774,2177650
13257794,2177274
13257805,2175533
13257813,1027082
13257815,2177682
13257820,2175726
13257830,2177701
13257832,2177701
13257837,2177649
13257842,2175726
13257854,59759
13257873,2177728
13257885,2176336
13257892,2177750
13257895,1570214
13257902,2177120
13257909,2177737
13257912,2177750
13257925,2177679
13257932,2177763
13257938,2177763
13257990,2150460
13258015,2177801
13258021,2177750
13258030,2177679
13258036,2177468
13258048,2177210
13258065,2171135
13258089,2177762
13258098,2177897
13258124,2177906
13258173,2177957
13258184,2177737
13258220,2177988
13258275,2177975
13258297,2177995
13258298,2177975
13258306,2178033
13258308,2177995
13258310,2178022
13258322,2178000
13258391,2657429
13258398,2177921
13258415,2178125
13258418,2178022
13258420,2178137
13258422,2131416
13258458,2178157
13258462,2178109
13258489,2177957
13258520,2178168
13258522,2178109
13258526,2178192
13258552,2178123
13258622,2178236
13258628,2178292
13258672,2178307
13258685,2178309
13258701,2178214
13258768,2176960
13258776,2178398
13258788,2178309
13258819,1338618
13258840,2178312
13258843,2178438
13258902,2178439
13258914,2176998
13258962,2178530
13258964,2178439
13258990,2176872
13258992,2178557
13259028,2178414
13259048,2178555
13259065,2178555
13259072,2178549
13259076,2178499
13259079,2178555
13259086,2158193
13259114,2178418
13259127,2178639
13259134,2178639
13259152,2178609
13259174,2178403
13259185,2178425
13259253,2064949
13259324,2178499
13259355,1504114
13259377,1033191
13259394,2178578
13259395,2178557
13259437,2178875
13259438,2178431
13259440,401515
13259497,2178916
13259557,2178916
13259567,2086267
13259572,2178729
13259583,2178841
13259603,2178877
13259629,2176951
13259631,2179047
13259632,2178584
13259642,2179031
13259651,2178916
13259653,2178962
13259660,2178916
13259666,2179049
13259676,2179026
13259692,2051096
13259695,2174305
13259728,2179109
13259743,2179112
13259754,2179112
13259760,2179112
13259773,2086936
13259794,2179112
13259796,2178841
13259828,2179031
13259832,2179134
13259845,2179200
13259856,2179210
13259883,2178972
13259892,2179219
13259893,2179219
13259900,2179242
13259910,2179172
13259936,380235
13259942,2179279
13259950,760921
13259954,2179284
13259985,2179119
13260007,2179325
13260011,2179068
13260025,2179351
13260037,2179239
13260038,2179303
13260043,2178853
13260045,2179351
13260046,2179298
13260054,2134660
13260059,2179368
13260060,231467
13260062,2179368
13260065,2179303
13260074,2179068
13260080,2179388
13260093,2179407
13260095,2179325
13260097,2179413
13260108,2179298
13260111,2179344
13260115,2179321
13260121,2165186
13260160,2179413
13260169,2179407
13260178,2179441
13260190,2179441
13260215,2179500
13260223,2179150
13260227,2178916
13260232,2179284
13260241,1965758
13260246,2179264
13260256,1763451
13260292,2179575
13260310,2179575
13260359,2179563
13260368,2179413
13260372,2179264
13260380,2179619
13260389,2171561
13260397,2179500
13260400,2179680
13260409,2179587
13260410,2179548
13260418,2179530
13260431,2179556
13260469,2179697
13260498,2179750
13260511,2179782
13260528,2179757
13260529,2179798
13260531,2174280
13260540,2179757
13260545,2179750
13260558,2179613
13260565,2179826
13260578,2179618
13260580,610349
13260585,2179757
13260613,2179871
13260620,2179875
13260626,2178343
13260633,2179875
13260674,2179912
13260677,2179782
13260696,1516417
13260697,2119012
13260701,2179901
13260702,2179925
13260707,2179938
13260708,2179925
13260730,2179938
13260732,2179895
13260735,2179869
13260753,2179965
13260759,2179682
13260767,2179925
13260771,2179965
13260779,2179368
13260780,2179558
13260783,2179298
13260786,2179195
13260793,2179298
13260795,2180008
13260796,2179295
13260813,2175855
13260818,2180007
13260821,2177686
13260823,2180007
13260825,2180007
13260829,2155624
13260843,2180008
13260860,2171684
13260861,2126014
13260863,2179924
13260876,2180006
13260881,2180007
13260891,2180007
13260896,2180098
13260903,2179912
13260907,4884
13260930,550449
13260935,2179994
13260936,2180095
13260964,2180098
13261011,1669098
13261022,2180128
13261027,2178438
13261124,2180216
13261180,2180301
13261211,2179092
13261220,2145605
13261244,2177780
13261287,2180268
13261294,2178307
13261295,2180351
13261305,2180356
13261323,2179782
13261348,2178875
13261416,2180258
13261465,2180508
13261480,2180522
13261483,2180522
13261487,2180522
13261490,2180508
13261493,2180508
13261554,2180561
13261568,2180571
13261601,2179932
13261612,2180616
13261625,2180628
13261644,2180621
13261653,2180628
13261657,2180648
13261659,2180656
13261662,2180656
13261670,2157037
13261672,2180656
13261726,2153149
13261735,2180470
13261743,2180675
13261771,2180707
13261801,2180737
13261808,2180707
13261809,2179956
13261816,1504398
13261840,2180351
13261864,2180737
13261905,2180827
13261908,2180805
13261911,2180726
13261932,2180859
13261963,2180870
13262019,2145537
13262045,2180561
13262056,2180865
13262069,2180904
13262083,2180906
13262090,2180825
13262102,2180798
13262104,2180961
13262113,2180904
13262132,2180507
13262148,2181020
13262158,2176419
13262198,2180878
13262224,2181060
13262230,1914253
13262234,2180561
13262241,2177470
13262248,2181060
13262259,2180314
13262275,2180280
13262278,2180825
13262294,2181092
13262300,2180904
13262326,1720587
13262334,2181092
13262335,2145537
13262350,2181117
13262374,2181145
13262380,2177852
13262386,2181188
13262409,2180922
13262414,1944814
13262427,2181168
13262434,2181209
13262438,2181117
13262473,2181209
13262493,2181246
13262511,2181209
13262519,2181324
13262527,2181246
13262531,2181174
13262534,2181246
13262545,2181246
13262563,2181323
13262567,2181282
13262581,2181323
13262592,2181368
13262595,2181363
13262597,2180077
13262598,2181383
13262600,2181196
13262603,2181282
13262618,2181363
13262629,2181240
13262637,2181363
13262638,2180420
13262675,2181117
13262682,2179682
13262683,2181117
13262685,2176644
13262714,2181469
13262747,2181405
13262751,2181431
13262770,2181344
13262775,2181474
13262781,2181520
13262814,2175963
13262818,2181554
13262857,2181585
13262874,2181572
13262878,2181044
13262879,2181605
13262891,2181615
13262904,2181424
13262910,2181650
13262921,2181663
13262936,2181458
13262949,2181654
13262952,2179950
13262999,2181609
13263019,2181683
13263023,2181725
13263033,2181683
13263035,2179500
13263061,2181725
13263088,2181117
13263102,351856
13263105,2181774
13263117,2181363
13263124,2181717
13263136,2181814
13263142,2181803
13263212,2181835
13263218,2179540
13263222,2181835
13263225,2181826
13263245,2181609
13263258,2181801
13263270,2181857
13263274,2181917
13263285,2181857
13263289,2181907
13263291,2181857
13263292,2179941
13263301,2181775
13263335,2181936
13263337,2181954
13263340,2181961
13263363,2181985
13263381,2181966
13263386,2182008
13263394,2077907
13263399,2181851
13263404,2177479
13263415,2181966
13263420,2182021
13263423,151392
13263435,2031387
13263449,2182040
13263454,2182063
13263464,2182063
13263474,2182063
13263484,2181969
13263486,2182077
13263488,2182008
13263502,2182119
13263513,2182056
13263521,2182119
13263523,2182087
13263534,1720507
13263536,462898
13263547,2182019
13263550,2182153
13263551,2182153
13263553,2182056
13263558,2182149
13263562,2182151
13263564,2182117
13263569,2181632
13263570,2182171
13263580,2182175
13263589,2182180
13263612,2182180
13263623,2182071
13263624,2182195
13263626,2182040
13263635,2181469
13263643,2182063
13263646,2182175
13263662,2182228
13263678,2182236
13263684,2182233
13263687,2182241
13263691,2182243
13263693,2182249
13263701,2182260
13263708,2182249
13263719,2182271
13263724,2182266
13263733,2182266
13263734,2179653
13263739,2182247
13263747,2182255
13263760,2182221
13263777,2181514
13263786,1925856
13263819,2182271
13263821,255098
13263867,2182385
13263870,2182344
13263915,2182251
13263934,2171524
13264000,2181169
13264041,2182264
13264099,2182512
13264133,2182385
13264134,2182241
13264174,2182385
13264183,2182439
13264212,2182593
13264214,2182583
13264239,2182449
13264248,2182518
13264292,2182587
13264297,2182629
13264301,2182668
13264345,2182681
13264380,2182694
13264388,2182593
13264438,2182050
13264469,2182754
13264590,2182795
13264723,2286958
13264742,2181582
13264801,2183064
13264829,2182846
13264869,2183007
13264872,2183064
13264874,2181320
13264880,2183064
13264912,2181474
13264938,2183151
13264985,2183033
13264986,2182255
13264988,2181474
13264996,2182994
13265001,2182994
13265046,2183261
13265070,2183104
13265093,2183171
13265117,2180288
13265122,2181092
13265129,2182054
13265138,253632
13265165,2183339
13265176,2183336
13265187,2182686
13265196,2180616
13265199,2183328
13265221,2183388
13265240,2183409
13265255,2183336
13265260,2183362
13265263,2183227
13265275,2183362
13265288,2183420
13265302,2183387
13265304,2182184
13265310,2183420
13265313,2181829
13265316,2175495
13265328,2183207
13265334,2183473
13265337,2183486
13265344,2183488
13265351,2183486
13265353,2183404
13265361,2183404
13265381,2183510
13265389,2183510
13265391,2183510
13265395,2183509
13265400,1040958
13265405,2183541
13265414,2181814
13265416,2183476
13265420,47094
13265421,2183527
13265426,2183509
13265434,2183096
13265435,2183420
13265437,2657429
13265442,2183551
13265444,2131013
13265446,2591548
13265447,2183578
13265452,2183404
13265459,2182803
13265460,2116235
13265462,1911975
13265470,1899806
13265482,2183617
13265487,2183623
13265493,2183625
13265502,2183617
13265521,210481
13265524,2183541
13265529,2183627
13265531,2183509
13265534,2183303
13265536,2183627
13265541,2183404
13265566,2183683
13265569,2183683
13265574,2183692
13265584,2183612
13265590,2109272
13265599,2183682
13265609,1554460
13265611,2183682
13265615,2183687
13265622,2183406
13265627,2183551
13265637,2183754
13265644,2181554
13265650,2183767
13265658,2183777
13265671,2183782
13265672,2183687
13265677,1851100
13265680,2183601
13265682,2183782
13265735,2181554
13265745,2183708
13265755,2019895
13265787,2183703
13265789,2183683
13265792,2158193
13265794,2183824
13265822,2134778
13265829,2183849
13265836,2183689
13265842,2183875
13265843,2183878
13265848,2183849
13265850,2183878
13265853,2183875
13265854,2183432
13265857,2183849
13265860,2183875
13265888,1643146
13265924,2183914
13265935,2183655
13265959,2183925
13265964,2183938
13265982,2183938
13265987,2183949
13265989,2183943
13265997,1499309
13266003,2182245
13266005,2183987
13266006,1823751
13266040,2184016
13266050,2169418
13266053,2184016
13266057,2184016
13266072,2181535
13266073,2184052
13266092,2184061
13266098,2184068
13266102,2183393
13266107,2184061
13266108,2184036
13266109,2184050
13266113,2184036
13266118,2183303
13266126,2183303
13266132,2183994
13266134,2184071
13266142,2184096
13266143,2184096
13266150,2183994
13266164,2184096
13266182,2184129
13266185,2184095
13266193,2184138
13266198,2184039
13266203,2183799
13266214,2184152
13266215,2184138
13266221,2184162
13266227,2184125
13266231,2184173
13266256,2184185
13266258,2184185
13266322,1300060
13266340,2183432
13266350,2184264
13266396,2184264
13266412,2184192
13266420,2579604
13266449,2184331
13266451,2183473
13266484,2184331
13266496,378169
13266522,2184398
13266544,2181841
13266547,2184420
13266579,2184454
13266580,2184454
13266583,2184441
13266609,2184192
13266655,2184155
13266693,2184524
13266706,2184510
13266728,2184454
13266768,2166038
13266801,1625382
13266808,2184637
13266825,2184645
13266834,2180534
13266899,2184689
13266909,840943
13266918,2088234
13266930,2184694
13266936,2184681
13266971,2184738
13266992,2184733
13267045,2184790
13267050,2184780
13267061,2184790
13267064,1412491
13267071,2184790
13267078,2184129
13267082,2184825
13267142,2184857
13267149,2184877
13267157,2184877
13267170,2184857
13267204,2184733
13267222,2184369
13267254,2171568
13267256,2184956
13267265,2184956
13267322,2184928
13267349,2185039
13267350,2185024
13267351,2184874
13267352,2185024
13267367,2185021
13267395,2185072
13267396,2185072
13267400,2185021
13267402,2185039
13267418,2185090
13267421,2185089
13267442,2185124
13267454,2185090
13267456,2185089
13267475,2183104
13267491,2184524
13267495,2185150
13267516,1201684
13267528,2176960
13267543,2185203
13267547,2185203
13267575,2185210
13267587,2185248
13267627,2185230
13267645,2184152
13267680,2184391
13267714,2184961
13267729,2185336
13267753,2173184
13267767,2185171
13267779,475120
13267806,2096362
13267829,1697940
13267837,373743
13267852,2185407
13267860,2185442
13267861,2185397
13267887,2185466
13267896,2181065
13267916,2185500
13267932,2185506
13267935,2184458
13267937,1403109
13267944,2185506
13267959,2185407
13267979,2185442
13267984,2185512
13267995,1844356
13267996,2185570
13268011,2185124
13268016,2185563
13268025,2185497
13268027,2185021
13268032,2185339
13268035,2185575
13268040,2181482
13268045,1434224
13268047,2185585
13268056,2185612
13268068,2185155
13268082,2185652
13268088,2185660
13268095,2185649
13268106,2185612
13268116,2183345
13268121,2185589
13268124,2185642
13268157,2184946
13268159,2185526
13268182,242154
13268244,2185723
13268269,2591548
13268280,2185830
13268289,2185830
13268291,2185830
13268294,2185841
13268295,2185841
13268297,2185841
13268319,2185864
13268325,2185744
13268328,2185843
13268336,2185414
13268339,2185371
13268347,2185885
13268352,2185885
13268358,2185895
13268383,2185918
13268385,2171524
13268397,2185924
13268398,2183927
13268400,2185939
13268419,2184800
13268424,2185967
13268440,2184791
13268444,2185781
13268466,2185781
13268477,2185994
13268488,2180098
13268493,2186024
13268499,2186015
13268500,2186015
13268502,2186003
13268541,2186067
13268564,2186067
13268573,2185918
13268577,2186048
13268578,2185841
13268603,2137571
13268666,2186184
13268702,2185763
13268740,2186191
13268755,2180098
13268794,2186266
13268925,2168988
13268929,2186223
13269014,2185882
13269081,2186542
13269116,2184391
13269121,1513583
13269134,2186227
13269189,2181482
13269206,2186532
13269224,1935572
13269259,2186684
13269275,2186652
13269276,2186684
13269287,2186684
13269304,628270
13269335,2186633
13269346,2186750
13269373,2186716
13269383,2185407
13269388,2186633
13269402,2186715
13269418,2186765
13269473,2186847
13269490,2186689
13269502,2165979
13269522,719719
13269523,2186847
13269583,2186893
13269599,2186855
13269607,2186962
13269614,2186793
13269616,2186482
13269642,2186855
13269683,2186962
13269756,2187054
13269772,2186999
13269789,1268359
13269795,2187096
13269797,2187106
13269810,2183727
13269845,2187057
13269856,2187057
13269877,2187178
13269878,2187178
13269889,2185612
13269908,2187160
13269916,2187057
13269952,2187057
13269957,2187200
13269965,2187200
13269966,2187200
13269974,2187251
13269989,2187252
13269991,1185250
13269999,2187200
13270000,2187252
13270002,2187251
13270022,2179798
13270039,2186634
13270047,2186756
13270048,2187123
13270050,2187302
13270057,2187268
13270087,2187359
13270093,2185845
13270094,2187268
13270098,2187057
13270147,2187387
13270150,2186861
13270175,2181969
13270182,2187387
13270188,2187402
13270207,2187404
13270210,2187383
13270233,2187424
13270239,2187460
